numid;pid;vid;lid;sid;postcode_left;straat_left;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode;geometry;id;stad;straat_right;huisaanduiding;postcode_right;res_regio;provincie;gemeente;buurt;wijk;gebruiksdoel;woning_status;bouwjaar;voetafdruk_oppervlakte_m2;groot_dak;rijksmonument;beschermd_stadsgezicht;gemeentelijk_monument;geschiktheid;dak_oppervlakte_m2;dak_oppervlakte_geschikt_m2;potentie_n_panelen;totale_potentie_kwh_per_jaar;resterende_potentie_kwh;sde_status_adres;zonnepanelen_aanwezig_2024;nieuwe_panelen_tov_2023;co2_ton_bespaard_per_jaar
3,612E+14;361100000106729.0;8,24674E+11;0;0;1823CE;Frieseweg;Alkmaar;86;A;;1.000.000;0;overige gebruiksfunctie;1933;442;287;100;0;0;liander;;;;0;0;0.000000;0;3.163.000.000;1.127.000.000;POINT (4.758107337432646 52.635963896813784);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.758107337432646 52.635963896813784);Zonnepanelen.361100000106729;Alkmaar;Frieseweg;86A;1823CE;Noord Holland Noord;Noord-Holland;Alkmaar;Rekerbuurt en Ooievaarsnest;Oudorp;overige gebruiksfunctie;Pand in gebruik;1933;20;Nee;Nee;Nee;Nee;Mogelijk geschikt;20;11;4;1240;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000036551.0;8,24674E+11;0;0;1826EE;Karveelstraat;Alkmaar;20;;;119.000.000;1;woonfunctie;1979;237;287;60;40;10;liander;C;Rijwoning tussen;;1;2479;1.175.000.000;40;3.502.000.000;576.000.000;POINT (4.760680603695528 52.6561307277824);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.760680603695528 52.6561307277824);Zonnepanelen.361100000036551;Alkmaar;Karveelstraat;20;1826EE;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Zuid;De Mare;woonfunctie;Pand in gebruik;1979;55;Nee;Nee;Nee;Nee;Mogelijk geschikt;55;18;7;2090;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000015244.0;8,24675E+11;0;0;1811HD;Schoutenstraat;Alkmaar;2;A;;43.000.000;1;woonfunctie;1900;178;287;0;0;0;liander;E;Flatwoning (overig);;0;0;0.000000;0;5.831.000.000;0.000000;POINT (4.745207375868316 52.63187274487339);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.745207375868316 52.63187274487339);Zonnepanelen.361100000015244;Alkmaar;Schoutenstraat;"2B; 2E; 2G; 2A; 2D; 2; 2F; 2C";1811HD;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;woonfunctie;Pand in gebruik;1900;189;Nee;Ja;Nee;Nee;Mogelijk geschikt;189;99;36;11450;0;Niet geschikt;Nee;Nee;2.1
3,612E+14;361100000106749.0;8,24675E+11;0;0;1821AB;Heiligland;Alkmaar;19;;;115.000.000;1;woonfunctie;1905;294;287;90;0;0;liander;;;;1;3036;1.204.000.000;46;3.164.000.000;320.000.000;POINT (4.757370042833182 52.62927757182603);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.757370042833182 52.62927757182603);Zonnepanelen.361100000106749;Alkmaar;Heiligland;19;1821AB;Noord Holland Noord;Noord-Holland;Alkmaar;Schermereiland en Omval;Oudorp;woonfunctie;Pand in gebruik;1905;68;Nee;Ja;Nee;Nee;Mogelijk geschikt;68;15;6;1750;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000003979.0;8,24677E+11;0;0;1814JE;Anna van Burenstraat;Alkmaar;12;;;105.000.000;1;woonfunctie;1950;330;287;100;0;0;liander;;;;1;2281;1.066.000.000;39;2.303.000.000;507.000.000;POINT (4.740263061129234 52.6221996236275);BU03610101;Dillenburg en Stadhouderskwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.740263061129234 52.6221996236275);Zonnepanelen.361100000003979;Alkmaar;Anna van Burenstraat;12;1814JE;Noord Holland Noord;Noord-Holland;Alkmaar;Dillenburg en Stadhouderskwartier;Zuid;woonfunctie;Pand in gebruik;1950;53;Nee;Nee;Nee;Nee;Mogelijk geschikt;53;20;7;3180;2270;Niet geschikt;Ja;Nee;0.6
4,582E+14;458100000003161.0;8,24677E+11;0;0;1636XW;Oosteinde;Schermerhorn;42;;;122.000.000;1;woonfunctie;1992;308;287;80;20;0;liander;;;;1;3380;1.344.000.000;54;2.962.000.000;585.000.000;POINT (4.892648531244859 52.600689586926165);BU03610903;Schermerhorn;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.892648531244859 52.600689586926165);Zonnepanelen.458100000003161;Schermerhorn;Oosteinde;42;1636XW;Noord Holland Noord;Noord-Holland;Alkmaar;Schermerhorn;Schermer;woonfunctie;Pand in gebruik;1992;88;Nee;Nee;Nee;Nee;Mogelijk geschikt;88;11;4;1260;0;Niet geschikt;Nee;Nee;0.2
4,582E+14;458100000003885.0;8,24678E+11;0;0;1841JH;Noordervaart;Stompetoren;226;;;106.000.000;1;woonfunctie;1935;336;287;90;0;0;liander;;;;1;3114;1.266.000.000;40;6.798.000.000;1.114.000.000;POINT (4.776921239360995 52.62024725643916);BU03610902;Stompetoren;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.776921239360995 52.62024725643916);Zonnepanelen.458100000003885;Stompetoren;Noordervaart;226;1841JH;Noord Holland Noord;Noord-Holland;Alkmaar;Stompetoren;Schermer;woonfunctie;Pand in gebruik;1935;83;Nee;Nee;Nee;Nee;Mogelijk geschikt;83;12;4;2050;1400;Niet geschikt;Ja;Nee;0.4
3,612E+14;361100000103203.0;8,24678E+11;0;0;1826CP;Zandkreek;Alkmaar;45;;;119.000.000;1;woonfunctie;1980;265;287;80;30;5;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;1437;987.000.000;42;2.434.000.000;861.000.000;POINT (4.765265898571181 52.65665829325771);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.765265898571181 52.65665829325771);Zonnepanelen.361100000103203;Alkmaar;Zandkreek;45;1826CP;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Zuid;De Mare;woonfunctie;Pand in gebruik;1980;54;Nee;Nee;Nee;Nee;Mogelijk geschikt;54;18;7;2100;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000004477.0;8,24679E+11;0;0;1814TT;K.van 't Veerstraat;Alkmaar;96;;;87.000.000;1;woonfunctie;1930;207;287;0;0;0;liander;F;Rijwoning tussen;;1;1613;1.107.000.000;48;1.697.000.000;0.000000;POINT (4.746762089480429 52.622737161674294);BU03610103;Oud-Rochdale;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.746762089480429 52.622737161674294);Zonnepanelen.361100000004477;Alkmaar;K.van 't Veerstraat;96;1814TT;Noord Holland Noord;Noord-Holland;Alkmaar;Oud-Rochdale;Zuid;woonfunctie;Pand in gebruik;1930;51;Nee;Nee;Nee;Nee;Mogelijk geschikt;51;13;5;1530;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000102630.0;8,2468E+11;0;0;1817GR;Berliozstraat;Alkmaar;100;;;16.000.000;0;overige gebruiksfunctie;1974;410;287;80;0;0;liander;;;;0;0;0.000000;0;2.670.000.000;849.000.000;POINT (4.737223215952729 52.642950888382344);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.737223215952729 52.642950888382344);Zonnepanelen.361100000102630;Alkmaar;Berliozstraat;100;1817GR;Noord Holland Noord;Noord-Holland;Alkmaar;Bergermeer;West;overige gebruiksfunctie;Pand in gebruik;1974;19;Nee;Nee;Nee;Nee;Mogelijk geschikt;19;11;4;1220;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000029095.0;8,2468E+11;0;0;1824GR;Koggewaard;Alkmaar;102;;;108.000.000;1;woonfunctie;1976;329;287;90;0;0;liander;;;;1;2249;1.182.000.000;32;2.373.000.000;406.000.000;POINT (4.7580026607831085 52.644677817301);BU03610502;Huiswaard-2-West;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7580026607831085 52.644677817301);Zonnepanelen.361100000029095;Alkmaar;Koggewaard;102;1824GR;Noord Holland Noord;Noord-Holland;Alkmaar;Huiswaard-2-West;Huiswaard;woonfunctie;Pand in gebruik;1976;67;Nee;Nee;Nee;Nee;Mogelijk geschikt;67;20;7;2270;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000201835.0;8,2468E+11;0;0;1813BV;Camphuysenstraat;Alkmaar;198;;;63.000.000;1;woonfunctie;2021;217;287;0;100;0;liander;A;Flatwoning (overig);;0;0;0.000000;0;2.334.000.000;0.000000;POINT (4.749776466476564 52.619221205925065);BU03610301;Oosterhout;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749776466476564 52.619221205925065);Zonnepanelen.361100000201835;Alkmaar;Camphuysenstraat;"188; 214; 240; 202; 228; 190; 216; 242; 204; 230; 218; 244; 232; 246; 178; 192; 180; 206; 194; 220; 182; 208; 234; 196; 222; 184; 210; 236; 198; 224; 186; 36; 212; 238; 200; 226";1813BV;Noord Holland Noord;Noord-Holland;Alkmaar;Oosterhout;Overdie;kantoorfunctie, woonfunctie;Pand in gebruik;2021;755;Ja;Nee;Nee;Nee;Mogelijk geschikt;755;15;5;55140;1720;Mogelijk geschikt;Ja;Nee;10.3
3,612E+14;361100000044659.0;8,2468E+11;0;0;1827AG;De Kempenstraat;Alkmaar;21;;;93.000.000;1;woonfunctie;1982;249;287;50;50;0;liander;C;Rijwoning tussen;;1;1457;917.000.000;27;1.605.000.000;0.000000;POINT (4.759334661375263 52.66949265997694);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.759334661375263 52.66949265997694);Zonnepanelen.361100000044659;Alkmaar;De Kempenstraat;21;1827AG;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidwest;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1982;55;Nee;Nee;Nee;Nee;Mogelijk geschikt;55;17;6;2000;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000101007.0;8,24681E+11;0;0;1829HT;Prunuslaan;Oudorp;49;;;137.000.000;1;woonfunctie;1970;431;287;90;0;0;liander;;;;1;1755;1.595.000.000;31;3.560.000.000;1.300.000.000;POINT (4.778481620299833 52.63835687516405);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.778481620299833 52.63835687516405);Zonnepanelen.361100000101007;Oudorp;Prunuslaan;49;1829HT;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;woonfunctie;Pand in gebruik;1970;56;Nee;Nee;Nee;Nee;Mogelijk geschikt;56;13;5;2930;1530;Niet geschikt;Ja;Nee;0.5
3,612E+14;361100000026085.0;8,24681E+11;0;0;1823DJ;Zeswielen;Alkmaar;4;;;147.000.000;1;woonfunctie;1949;502;287;100;0;0;liander;;;;1;2617;1.662.000.000;36;3.711.000.000;1.237.000.000;POINT (4.7589197939116055 52.640937433082605);BU03610200;Rekerbuurt en Ooievaarsnest;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7589197939116055 52.640937433082605);Zonnepanelen.361100000026085;Alkmaar;Zeswielen;4;1823DJ;Noord Holland Noord;Noord-Holland;Alkmaar;Rekerbuurt en Ooievaarsnest;Oudorp;woonfunctie;Pand in gebruik;1949;79;Nee;Nee;Nee;Nee;Mogelijk geschikt;79;11;4;1260;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000104259.0;8,24682E+11;0;0;1811CB;Oudegracht;Alkmaar;79;;;40.000.000;1;woonfunctie;1901;168;287;0;0;0;liander;;;;0;0;0.000000;0;2.729.000.000;42.000.000;POINT (4.751138927182983 52.62758629520325);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.751138927182983 52.62758629520325);Zonnepanelen.361100000104259;Alkmaar;Oudegracht;"87; 91; 89; 65; 67; 69; 71; 63; 73; 61; 59; 75; 57; 77; 55; 79; 53; 81; 51; 83; 49; 85; 47; 45";1811CB;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-Oost;Centrum;woonfunctie;Pand in gebruik;1901;743;Nee;Ja;Nee;Nee;Mogelijk geschikt;743;58;21;6730;0;Niet geschikt;Nee;Nee;1.3
3,612E+14;361100000019731.0;8,24683E+11;0;0;1816HC;Willem Bartiusstraat;Alkmaar;21;;;112.000.000;1;woonfunctie;1961;338;287;100;0;0;liander;;;;1;1312;1.256.000.000;35;2.403.000.000;916.000.000;POINT (4.725764683926431 52.634991395262375);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.725764683926431 52.634991395262375);Zonnepanelen.361100000019731;Alkmaar;Willem Bartiusstraat;21;1816HC;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef I en II;West;woonfunctie;Pand in gebruik;1961;53;Nee;Nee;Nee;Nee;Mogelijk geschikt;53;16;6;3120;1860;Niet geschikt;Ja;Nee;0.6
3,612E+14;361100000048056.0;8,24685E+11;0;0;1831CE;Kortelaantje;Koedijk;14;C;;15.000.000;0;overige gebruiksfunctie;1967;0;287;0;0;0;liander;;;;0;0;0.000000;0;2.186.000.000;3.500.000.000;POINT (4.7519055746720635 52.673710976865095);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.7519055746720635 52.673710976865095);Zonnepanelen.361100000048056;Koedijk;Kortelaantje;14C;1831CE;Noord Holland Noord;Noord-Holland;Alkmaar;Koedijk en De Weijdt;Daalmeer/Koedijk;overige gebruiksfunctie;Pand in gebruik;1967;18;Nee;Nee;Nee;Nee;Mogelijk geschikt;18;10;4;1120;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000104555.0;8,24685E+11;0;0;1811BJ;Huigbrouwerstraat;Alkmaar;1;C;;54.000.000;1;woonfunctie;1912;253;287;0;0;0;liander;C;Appartement;;1;4556;1.106.000.000;45;3.378.000.000;0.000000;POINT (4.749364541568386 52.630023220324006);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749364541568386 52.630023220324006);Zonnepanelen.361100000104555;Alkmaar;Huigbrouwerstraat;"3E; 3D; 3C; 3B; 3A; 1B; 1C; 1A; 141; 143; 143; 3";1811BJ;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-Oost;Centrum;winkelfunctie, woonfunctie;Pand in gebruik;1912;321;Nee;Ja;Nee;Nee;Mogelijk geschikt;321;64;23;7380;0;Niet geschikt;Nee;Nee;1.4
3,612E+14;361100000100289.0;8,24685E+11;0;0;1814CH;Nieuwlandersingel;Alkmaar;13;;;66.000.000;1;woonfunctie;1901;300;287;70;30;0;liander;;;;1;1104;836.000.000;33;2.306.000.000;234.000.000;POINT (4.749104181995936 52.62718376059558);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.749104181995936 52.62718376059558);Zonnepanelen.361100000100289;Alkmaar;Nieuwlandersingel;13;1814CH;Noord Holland Noord;Noord-Holland;Alkmaar;Staatsliedenkwartier en Landstraten;Zuid;woonfunctie;Pand in gebruik;1901;47;Nee;Nee;Nee;Nee;Mogelijk geschikt;47;16;6;1810;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000101794.0;8,24686E+11;0;0;1816NV;Jacob van Strijplein;Alkmaar;37;;;17.000.000;0;overige gebruiksfunctie;1968;299;287;100;0;0;liander;;;;0;0;0.000000;0;1.759.000.000;283.000.000;POINT (4.719037997097196 52.629393008888876);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.719037997097196 52.629393008888876);Zonnepanelen.361100000101794;Alkmaar;Jacob van Strijplein;37;1816NV;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef III en IV;West;overige gebruiksfunctie;Pand in gebruik;1968;19;Nee;Nee;Nee;Nee;Mogelijk geschikt;19;10;4;1170;0;Niet geschikt;Nee;Nee;0.2
4,582E+14;458100000002360.0;8,24686E+11;0;0;1841EC;Einder;Stompetoren;2;;;210.000.000;1;woonfunctie;1990;579;287;100;0;0;liander;C;Vrijstaande woning;;1;2113;1.916.000.000;24;4.470.000.000;2.682.000.000;POINT (4.821654084092397 52.61653207359491);BU03610902;Stompetoren;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.821654084092397 52.61653207359491);Zonnepanelen.458100000002360;Stompetoren;Einder;2;1841EC;Noord Holland Noord;Noord-Holland;Alkmaar;Stompetoren;Schermer;woonfunctie;Pand in gebruik;1990;151;Nee;Nee;Nee;Nee;Mogelijk geschikt;151;14;5;6560;1600;Niet geschikt;Ja;Nee;1.2
3,612E+14;361100000011391.0;8,24687E+11;0;0;1816KP;Tethart Haagstraat;Alkmaar;18;;;123.000.000;1;woonfunctie;1966;322;287;90;0;0;liander;;;;1;1003;1.229.000.000;23;2.605.000.000;569.000.000;POINT (4.726533464854801 52.62921146571615);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.726533464854801 52.62921146571615);Zonnepanelen.361100000011391;Alkmaar;Tethart Haagstraat;18;1816KP;Noord Holland Noord;Noord-Holland;Alkmaar;De Hoef III en IV;West;woonfunctie;Pand in gebruik;1966;54;Nee;Nee;Nee;Nee;Mogelijk geschikt;54;19;7;2260;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000105513.0;8,24688E+11;0;0;1811KS;Gedempte Nieuwesloot;Alkmaar;153;;;494.000.000;4;bijeenkomstfunctie;1912;234;287;0;70;0;liander;;;;0;0;0.000000;0;5.441.000.000;0.000000;POINT (4.745585959846333 52.63281793294754);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.745585959846333 52.63281793294754);Zonnepanelen.361100000105513;Alkmaar;Gedempte Nieuwesloot;"151A; 151; 149; 153; 157";1811KS;Noord Holland Noord;Noord-Holland;Alkmaar;Binnenstad-West;Centrum;bijeenkomstfunctie, winkelfunctie, woonfunctie;Pand in gebruik;1912;412;Nee;Ja;Nee;Nee;Mogelijk geschikt;412;72;27;8360;0;Niet geschikt;Nee;Nee;1.6
3,612E+14;361100000031197.0;8,24688E+11;0;0;1824GB;Ilpenwaard;Alkmaar;31;;;126.000.000;1;woonfunctie;1976;289;287;100;0;0;liander;;;;1;1261;1.067.000.000;30;2.375.000.000;1.070.000.000;POINT (4.754795751509145 52.64737926169667);BU03610502;Huiswaard-2-West;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.754795751509145 52.64737926169667);Zonnepanelen.361100000031197;Alkmaar;Ilpenwaard;31;1824GB;Noord Holland Noord;Noord-Holland;Alkmaar;Huiswaard-2-West;Huiswaard;woonfunctie;Pand in gebruik;1976;58;Nee;Nee;Nee;Nee;Mogelijk geschikt;58;18;7;2060;0;Niet geschikt;Nee;Nee;0.4
3,652E+14;365100000000354.0;8,24689E+11;0;0;1483CX;Looijerspad;De Rijp;3;;;77.000.000;1;woonfunctie;1994;0;287;0;0;0;liander;;;;1;1402;1.248.000.000;29;3.540.000.000;1.304.000.000;POINT (4.8505977761250145 52.56010118436315);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.8505977761250145 52.56010118436315);Zonnepanelen.365100000000354;De Rijp;Looijerspad;3;1483CX;Noord Holland Noord;Noord-Holland;Alkmaar;De Rijp;Graft-De Rijp;woonfunctie;Pand in gebruik;1994;54;Nee;Ja;Nee;Nee;Mogelijk geschikt;54;13;5;1540;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000034360.0;8,24689E+11;0;0;1825DN;Weverstraat;Alkmaar;27;;;119.000.000;1;woonfunctie;1981;265;287;0;0;0;liander;B;Rijwoning tussen;;1;8533;834.000.000;48;3.999.000.000;733.000.000;POINT (4.74560170923964 52.65265620109156);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.74560170923964 52.65265620109156);Zonnepanelen.361100000034360;Alkmaar;Weverstraat;27;1825DN;Noord Holland Noord;Noord-Holland;Alkmaar;'t Rak-Zuid;De Mare;woonfunctie;Pand in gebruik;1981;58;Nee;Nee;Nee;Nee;Mogelijk geschikt;58;16;5;2620;1800;Niet geschikt;Ja;Nee;0.5
3,612E+14;361100000103488.0;8,24689E+11;0;0;1827LM;Hannie Schaftstraat;Alkmaar;31;;;84.000.000;1;woonfunctie;1989;243;287;80;20;0;liander;C;Rijwoning tussen;;1;2470;725.000.000;62;2.224.000.000;586.000.000;POINT (4.767700592545241 52.66629801005531);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.767700592545241 52.66629801005531);Zonnepanelen.361100000103488;Alkmaar;Hannie Schaftstraat;31;1827LM;Noord Holland Noord;Noord-Holland;Alkmaar;Daalmeer-Zuidoost;Daalmeer/Koedijk;woonfunctie;Pand in gebruik;1989;43;Nee;Nee;Nee;Nee;Mogelijk geschikt;43;20;7;2300;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000102368.0;8,2469E+11;0;0;1816BT;Oude Hoeverweg;Alkmaar;82;;;17.000.000;0;overige gebruiksfunctie;1970;274;287;0;0;0;liander;;;;0;0;0.000000;0;1.530.000.000;749.000.000;POINT (4.726324126712341 52.63888028985608);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.726324126712341 52.63888028985608);Zonnepanelen.361100000102368;Alkmaar;Oude Hoeverweg;82;1816BT;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerwegkwartier;West;overige gebruiksfunctie;Pand in gebruik;1970;18;Nee;Nee;Nee;Nee;Mogelijk geschikt;18;10;4;1170;0;Niet geschikt;Nee;Nee;0.2
3,612E+14;361100000022836.0;8,24691E+11;0;0;1816CP;Gerard Doustraat;Alkmaar;33;;;117.000.000;1;woonfunctie;1956;370;287;100;0;0;liander;G;Rijwoning tussen;;1;2061;1.126.000.000;38;2.295.000.000;509.000.000;POINT (4.729657422998288 52.63694132884783);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.729657422998288 52.63694132884783);Zonnepanelen.361100000022836;Alkmaar;Gerard Doustraat;33;1816CP;Noord Holland Noord;Noord-Holland;Alkmaar;Bergerwegkwartier;West;woonfunctie;Pand in gebruik;1956;66;Nee;Nee;Nee;Nee;Mogelijk geschikt;66;12;5;3730;1420;Niet geschikt;Ja;Ja;0.7
3,612E+14;361100000040147.0;8,24691E+11;0;0;1826KM;Patrijsstraat;Alkmaar;13;;;110.000.000;1;woonfunctie;1981;237;287;70;30;0;liander;E;Rijwoning tussen;;1;1742;830.000.000;32;2.566.000.000;1.116.000.000;POINT (4.767595052891565 52.66275807459229);BU03610602;De Horn-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.767595052891565 52.66275807459229);Zonnepanelen.361100000040147;Alkmaar;Patrijsstraat;13;1826KM;Noord Holland Noord;Noord-Holland;Alkmaar;De Horn-Noord;De Mare;woonfunctie;Pand in gebruik;1981;49;Nee;Nee;Nee;Nee;Mogelijk geschikt;49;16;6;1880;0;Niet geschikt;Nee;Nee;0.4
3,612E+14;361100000020479.0;8,24691E+11;0;0;1823GW;Paltrokmolen;Alkmaar;10;;;83.000.000;1;woonfunctie;1980;242;287;70;0;0;liander;A;Rijwoning tussen;;1;1026;927.000.000;23;2.125.000.000;1.165.000.000;POINT (4.769329791419008 52.63587470681636);BU03610206;Oudorperpolder-Noord;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.769329791419008 52.63587470681636);Zonnepanelen.361100000020479;Alkmaar;Paltrokmolen;10;1823GW;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorperpolder-Noord;Oudorp;woonfunctie;Pand in gebruik;1980;76;Nee;Nee;Nee;Nee;Mogelijk geschikt;76;16;6;5260;1810;Niet geschikt;Ja;Nee;1.0
3,612E+14;361100000028963.0;8,24692E+11;0;0;1824TM;Sluiswaard;Alkmaar;114;;;135.000.000;1;woonfunctie;1974;290;287;70;30;5;liander;C;Rijwoning tussen;;1;2398;1.062.000.000;37;2.562.000.000;908.000.000;POINT (4.75024305482028 52.64449675497229);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.75024305482028 52.64449675497229);Zonnepanelen.361100000028963;Alkmaar;Sluiswaard;114;1824TM;Noord Holland Noord;Noord-Holland;Alkmaar;Huiswaard-1-Zuid;Huiswaard;woonfunctie;Pand in gebruik;1974;65;Nee;Nee;Nee;Nee;Mogelijk geschikt;65;23;9;3460;2700;Niet geschikt;Ja;Nee;0.6
3,612E+14;361100000107018.0;8,24693E+11;0;0;1829XG;Ceresstraat;Oudorp;42;;;17.000.000;0;overige gebruiksfunctie;1974;375;287;100;0;0;liander;;;;0;0;0.000000;0;2.526.000.000;443.000.000;POINT (4.778130869384269 52.62872087522961);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.778130869384269 52.62872087522961);Zonnepanelen.361100000107018;Oudorp;Ceresstraat;42;1829XG;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;overige gebruiksfunctie;Pand in gebruik;1974;21;Nee;Nee;Nee;Nee;Mogelijk geschikt;21;12;4;1370;0;Niet geschikt;Nee;Nee;0.3
3,612E+14;361100000101053.0;8,24694E+11;0;0;1829AC;Herenweg;Oudorp;97;;;147.000.000;1;woonfunctie;1969;95;287;20;80;0;liander;;;;1;8452;2.357.000.000;34;4.879.000.000;304.000.000;POINT (4.775199877974955 52.637775953133705);BU03610201;Oudorp-Noord en Oudorp-Oost;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27;POINT (4.775199877974955 52.637775953133705);Zonnepanelen.361100000101053;Oudorp;Herenweg;97;1829AC;Noord Holland Noord;Noord-Holland;Alkmaar;Oudorp-Noord en Oudorp-Oost;Oudorp;woonfunctie;Pand in gebruik;1969;53;Nee;Nee;Nee;Nee;Mogelijk geschikt;53;16;6;1880;0;Niet geschikt;Nee;Nee;0.4
