numid;pid;vid;lid;sid;postcode;straat;woonplaatsnaam;huisnummer;huisletter;huisnummertoevoeging;oppervlakte;woningequivalent;gebruiksdoelen;pand_bouwjaar;pc6_gemiddelde_woz_waarde_woning;gemiddelde_gemeente_woz;pc6_eigendomssituatie_perc_koop;pc6_eigendomssituatie_perc_huur;pc6_eigendomssituatie_aantal_woningen_corporaties;netbeheerder;energieklasse;woning_type;sbicode;gas_ean_count;p6_grondbeslag_m2;p6_gasm3_2023;p6_gas_aansluitingen_2023;p6_kwh_2023;p6_kwh_productie_2023;point;buurtcode;buurtnaam;wijkcode;wijknaam;gemeentecode;gemeentenaam;provincienaam;provinciecode
3,612E+14;0361100000026325;8,24652E+11;0;0;1817HK;Beethovensingel;Alkmaar;34;;;153.000.000;1;woonfunctie;1974;395;287;80;0;0;liander;A;Rijwoning tussen;;1;8110;2.110.000.000;57;2.937.000.000;628.000.000;POINT (4.735468998959505 52.64156310561991);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000125156;8,24652E+11;0;0;1813XA;Spieghelstraat;Alkmaar;7;;;117.000.000;1;woonfunctie;2013;235;287;0;90;40;liander;;;;0;0;0.000000;0;2.059.000.000;934.000.000;POINT (4.757088931918322 52.624988810392615);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000005816;8,24652E+11;0;0;1843JR;'t Waver;Grootschermer;21;;;85.000.000;1;woonfunctie;2015;261;287;30;70;15;liander;A;Twee-onder-een-kap / rijwoning hoek;;1;2019;1.039.000.000;54;3.051.000.000;152.000.000;POINT (4.848637469987388 52.581860981894124);BU03610906;Grootschermer;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000025707;8,24652E+11;0;0;1817MJ;Rogier van der Weydestraat;Alkmaar;6;C;11;36.000.000;1;woonfunctie;1981;151;287;0;100;0;liander;C;Flatwoning (overig);;0;0;0.000000;0;1.509.000.000;0.000000;POINT (4.7274362996664365 52.640534537521816);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000005220;8,24652E+11;0;0;1814KN;Grote Beerstraat;Alkmaar;7;;;54.000.000;1;woonfunctie;1952;149;287;0;0;0;liander;C;Maisonnette;;1;304;884.000.000;27;1.603.000.000;0.000000;POINT (4.743367505604066 52.623520142340794);BU03610103;Oud-Rochdale;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000012172;8,24652E+11;0;0;1829BD;Kasteellaan;Oudorp;3;;;189.000.000;1;woonfunctie;1974;0;287;100;0;0;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;4227;1.633.000.000;29;2.867.000.000;1.087.000.000;POINT (4.770324888562806 52.62986732605521);BU03610202;Oudorp-Centrum;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,652E+14;0365100000000148;8,24653E+11;0;0;1483BG;Rechtestraat;De Rijp;140;;;91.000.000;1;woonfunctie;1901;445;287;70;30;0;liander;;;;0;0;0.000000;0;3.185.000.000;164.000.000;POINT (4.848367681539008 52.56029682582446);BU03611003;De Rijp;WK036110;Graft-De Rijp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000000204;8,24653E+11;0;0;1813KX;Bilderdijkstraat;Alkmaar;15;;;160.000.000;1;woonfunctie;1969;0;287;90;0;0;liander;A;Twee-onder-een-kap / rijwoning hoek;;1;2920;1.431.000.000;29;3.150.000.000;1.617.000.000;POINT (4.744715624259037 52.6144963109009);BU03610303;Overdie-West;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000103805;8,24653E+11;0;0;1825TC;Hof van Luxemburg;Alkmaar;55;;;30.000.000;1;woonfunctie;1992;112;287;0;100;0;;;;;0;0;0.000000;0;0.000000;0.000000;POINT (4.757560233582506 52.65744195120413);BU03610604;De Mare;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000040859;8,24653E+11;0;0;1827CV;Andalusiëstraat;Alkmaar;4;;;114.000.000;1;woonfunctie;1984;350;287;70;40;5;liander;C;Rijwoning tussen;;1;3984;1.164.000.000;37;2.652.000.000;1.038.000.000;POINT (4.760433597956119 52.66419500651621);BU03610701;Daalmeer-Zuidwest;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000032335;8,24653E+11;0;0;1826AS;Grevelingen;Alkmaar;154;;;110.000.000;1;woonfunctie;1979;0;287;60;40;0;liander;;;;1;693;1.039.000.000;23;2.250.000.000;49.000.000;POINT (4.762070349730722 52.64956193716865);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000030194;8,24653E+11;0;0;1824LT;Vlietwaard;Alkmaar;395;;;95.000.000;1;woonfunctie;1978;0;287;90;0;0;liander;;;;1;731;1.061.000.000;23;2.858.000.000;408.000.000;POINT (4.767221388123706 52.64598530575248);BU03610503;Huiswaard-2-Oost;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000004216;8,24653E+11;0;0;1843JV;Prof. Willem Schermerhornstraat;Grootschermer;12;;;75.000.000;1;woonfunctie;2005;387;287;100;0;0;liander;A;Rijwoning tussen;;1;4751;1.034.000.000;73;3.187.000.000;1.318.000.000;POINT (4.8484345173408165 52.57828971899596);BU03610906;Grootschermer;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101968;8,24653E+11;0;0;1816XE;Breitnerhof;Alkmaar;57;;;65.000.000;1;woonfunctie;1966;0;287;0;0;0;liander;C;Appartement;;1;374;700.000.000;29;1.356.000.000;0.000000;POINT (4.725302215875861 52.627492164744105);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104445;8,24653E+11;0;0;1811EB;Laat;Alkmaar;29;A;;111.000.000;1;winkelfunctie;1966;224;287;30;70;10;liander;;;;1;17473;1.006.000.000;42;3.904.000.000;0.000000;POINT (4.751378969982306 52.62867679465626);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,24653E+11;0;0;1811HE;Breedstraat;Alkmaar;35;A;;56.000.000;1;woonfunctie;0;191;287;0;90;0;liander;;;;0;0;0.000000;0;2.412.000.000;79.000.000;POINT (4.745537580103542 52.63136731161054);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000017410;8,24653E+11;0;0;1811KG;Paternosterstraat;Alkmaar;49;;;60.000.000;1;woonfunctie;1985;230;287;0;100;0;liander;C;Flatwoning (overig);;1;14046;893.000.000;143;2.311.000.000;0.000000;POINT (4.745163003855934 52.633554629596226);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000015471;8,24654E+11;0;0;1816LE;Terborchlaan;Alkmaar;224;;;93.000.000;1;woonfunctie;1963;305;287;80;0;0;liander;F;Rijwoning tussen;;1;17677;3.788.000.000;25;4.527.000.000;214.000.000;POINT (4.7219116564740125 52.63205923218949);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,24654E+11;0;0;1815AB;Helderseweg;Alkmaar;15;C;6;61.000.000;1;woonfunctie;0;304;287;80;20;0;liander;A++;Appartement;;0;0;0.000000;0;4.458.000.000;0.000000;POINT (4.745374118785834 52.638211946574394);BU03610802;Spoorbuurt;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000047767;8,24654E+11;0;0;1831CS;Saskerstraat;Koedijk;56;;;123.000.000;1;woonfunctie;1969;285;287;100;0;0;liander;D;Rijwoning tussen;;1;3537;1.333.000.000;38;2.911.000.000;548.000.000;POINT (4.755072393162317 52.67328306899676);BU03610702;Koedijk en De Weijdt;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101860;8,24654E+11;0;0;1816NH;Troostlaan;Alkmaar;1;;;223.000.000;2;gezondheidszorgfunctie;1968;252;287;70;40;0;liander;;;;1;1353;1.096.000.000;37;2.385.000.000;113.000.000;POINT (4.720934524853971 52.62961152047736);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000026028;8,24654E+11;0;0;1817CA;Andoornstraat;Alkmaar;8;;;69.000.000;1;woonfunctie;1942;0;287;80;0;0;liander;F;Rijwoning tussen;;1;2945;1.548.000.000;45;1.951.000.000;11.000.000;POINT (4.741993238915831 52.64091510459112);BU03610403;Bergerhof en Blaeustraatkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000100500;8,24654E+11;0;0;1815HB;Varnebroek;Alkmaar;38;;;117.000.000;1;woonfunctie;1901;285;287;80;0;0;liander;E;Rijwoning tussen;;1;1486;1.006.000.000;32;2.642.000.000;225.000.000;POINT (4.7389608407977555 52.629857824470896);BU03610105;Nassaukwartier en Hout;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000000099;8,24654E+11;0;0;1812RE;Ivoorstraat;Alkmaar;17;;;2.955.000.000;23;industriefunctie;1998;0;287;0;0;0;liander;A;;86;1;68725;9.637.000.000;24;32.269.000.000;2.251.000.000;POINT (4.7532843164024206 52.61078374788747);BU03610309;Boekelermeer-Noord;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000034875;8,24654E+11;0;0;1825CN;Bakkerstraat;Alkmaar;63;;;109.000.000;1;woonfunctie;1981;232;287;80;0;0;liander;;;;1;1202;950.000.000;35;2.414.000.000;721.000.000;POINT (4.751839820959549 52.6532389458153);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000042238;8,24654E+11;0;0;1827MD;Anke van der Vliesstraat;Alkmaar;27;;;49.000.000;1;woonfunctie;1989;163;287;10;90;0;liander;B;Flatwoning (overig);;1;1632;612.000.000;61;1.554.000.000;139.000.000;POINT (4.770749241849732 52.66599458628594);BU03610700;Daalmeer-Zuidoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000027470;8,24654E+11;0;0;1817GK;Bachlaan;Alkmaar;58;;;131.000.000;1;woonfunctie;1974;399;287;50;50;0;liander;;;;1;977;1.065.000.000;31;2.387.000.000;691.000.000;POINT (4.73696923872255 52.64282586190031);BU03610404;Bergermeer;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000200606;8,24654E+11;0;0;1811JJ;Langestraat;Alkmaar;52;;;694.000.000;5;winkelfunctie;2019;189;287;0;0;0;liander;;;;1;22878;2.439.000.000;55;14.332.000.000;2.000.000;POINT (4.747780103555483 52.63135631434295);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000002135;8,24654E+11;0;0;1843JL;Zuideinde;Grootschermer;1;;;425.000.000;1;woonfunctie;1870;483;287;80;0;0;liander;;;;1;3089;1.626.000.000;46;2.816.000.000;621.000.000;POINT (4.850874273976136 52.58268657482848);BU03610906;Grootschermer;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,24654E+11;0;0;1823CS;Noorderstraat;Alkmaar;16;;;49.000.000;1;woonfunctie;0;0;287;0;0;0;liander;;;;0;0;0.000000;0;20.543.000.000;1.148.000.000;POINT (4.750060548864765 52.635851783846114);BU03610803;Overstad;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101936;8,24654E+11;0;0;1816LL;Jongkindlaan;Alkmaar;8;;;15.000.000;0;overige gebruiksfunctie;1966;189;287;0;0;0;liander;;;;0;0;0.000000;0;1.401.000.000;312.000.000;POINT (4.726490201806343 52.62856310512238);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000005455;8,24654E+11;0;0;1814RW;De Savornin Lohmanstraat;Alkmaar;9;;;59.000.000;1;woonfunctie;1955;137;287;0;0;0;liander;C;Portiekwoning;;1;1064;644.000.000;42;1.352.000.000;0.000000;POINT (4.749156498548353 52.624190829005535);BU03610102;Staatsliedenkwartier en Landstraten;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000027797;8,24654E+11;0;0;1824SP;Hiemerwaard;Alkmaar;48;;;64.000.000;1;woonfunctie;1974;192;287;0;0;0;liander;C;Appartement;;1;935;851.000.000;41;1.283.000.000;0.000000;POINT (4.748650601048845 52.64309632984003);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000034890;8,24654E+11;0;0;1825DP;Stempelmakerstraat;Alkmaar;18;;;101.000.000;1;woonfunctie;1981;0;287;90;0;0;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;8533;834.000.000;48;3.999.000.000;733.000.000;POINT (4.746819868348591 52.653136789820124);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000036981;8,24654E+11;0;0;1825EH;Graveurstraat;Alkmaar;45;;;117.000.000;1;woonfunctie;1982;282;287;100;0;0;liander;D;Twee-onder-een-kap / rijwoning hoek;;1;1408;918.000.000;32;3.594.000.000;188.000.000;POINT (4.747863420939769 52.65671406844926);BU03610600;'t Rak-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000105682;8,24654E+11;0;0;1811JL;Houttil;Alkmaar;1;J;;72.000.000;1;woonfunctie;1910;299;287;60;40;0;liander;;;;0;0;0.000000;0;6.985.000.000;0.000000;POINT (4.750734514353404 52.632098591902874);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000005220;8,24654E+11;0;0;1814KN;Grote Beerstraat;Alkmaar;2;;;85.000.000;1;woonfunctie;1952;149;287;0;0;0;liander;C;Maisonnette;;1;304;884.000.000;27;1.603.000.000;0.000000;POINT (4.74344677119139 52.62353902257756);BU03610103;Oud-Rochdale;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104978;8,24654E+11;0;0;1811MJ;Torenburg;Alkmaar;7;;;168.000.000;1;woonfunctie;1981;275;287;0;70;5;liander;B;Twee-onder-een-kap / rijwoning hoek;;1;810;902.000.000;22;1.523.000.000;250.000.000;POINT (4.753126673796138 52.63182413127154);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000200179;8,24655E+11;0;0;1813TH;Uitenboschstraat;Alkmaar;129;;;79.000.000;1;woonfunctie;2015;0;287;0;0;0;liander;A;Rijwoning tussen;;0;0;0.000000;0;1.987.000.000;550.000.000;POINT (4.762259437400226 52.6241961573198);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000039583;8,24655E+11;0;0;1825HD;Faktorij;Alkmaar;16;;;100.000.000;1;woonfunctie;1982;227;287;50;50;10;liander;C;Twee-onder-een-kap / rijwoning hoek;;1;1365;943.000.000;38;2.785.000.000;465.000.000;POINT (4.7543693955460835 52.661522400850494);BU03610601;'t Rak-Noord;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,24655E+11;0;0;1821BT;Prof.van der Waalsstraat;Alkmaar;6;A;;41.000.000;0;kantoorfunctie;0;0;287;0;0;0;liander;;;;0;0;0.000000;0;8.871.000.000;592.000.000;POINT (4.769604131229581 52.62507612976966);BU03610203;Schermereiland en Omval;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000106038;8,24655E+11;0;0;1823CR;Koedijkerstraat;Alkmaar;33;;;540.000.000;4;industriefunctie;1988;0;287;0;0;0;liander;;;;1;64774;4.582.000.000;61;25.324.000.000;433.000.000;POINT (4.755636861939951 52.63955428258599);BU03610803;Overstad;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000124025;8,24655E+11;0;0;1824DT;Kreekwaard;Alkmaar;97;;;63.000.000;1;woonfunctie;2011;229;287;60;40;5;liander;;;;1;8064;733.000.000;134;1.623.000.000;1.000.000;POINT (4.762478498512423 52.64477786986563);BU03610503;Huiswaard-2-Oost;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000001223;8,24655E+11;0;0;1813DR;Melis Stokelaan;Alkmaar;220;;;78.000.000;1;woonfunctie;1969;184;287;0;0;0;liander;B;Flatwoning (overig);;1;5118;39.000.000;29;1.617.000.000;0.000000;POINT (4.748910858757452 52.616872847602515);BU03610302;Overdie-Oost;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000123032;8,24655E+11;0;0;1823VM;IJsselstraat;Alkmaar;22;E;;17.000.000;0;overige gebruiksfunctie;1970;314;287;80;30;5;liander;;;;0;0;0.000000;0;1.968.000.000;1.032.000.000;POINT (4.764701491401326 52.63377914295198);BU03610205;Oudorperpolder-Midden;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000023655;8,24655E+11;0;0;1816BX;Nicolaas Beetskade;Alkmaar;50;;;116.000.000;1;woonfunctie;1937;422;287;100;0;0;liander;G;Twee-onder-een-kap / rijwoning hoek;;1;1481;1.394.000.000;33;2.978.000.000;188.000.000;POINT (4.732795163202322 52.6375536795408);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000201255;8,24655E+11;0;0;1822PZ;Bras;Alkmaar;1;;;170.000.000;1;woonfunctie;2022;0;287;0;0;0;liander;A;Twee-onder-een-kap / rijwoning hoek;;0;0;0.000000;0;3.115.000.000;1.990.000.000;POINT (4.773728433704327 52.65965483923557);BU03611101;Vroonermeer-Noord;WK036111;Vroonermeer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000104527;8,24655E+11;0;0;1811EK;Laat;Alkmaar;66;;;50.000.000;0;winkelfunctie;1925;194;287;0;0;0;liander;;;;1;5409;682.000.000;82;4.996.000.000;70.000.000;POINT (4.750855659120514 52.62914245746539);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000004278;8,24655E+11;0;0;1813SM;Trompstraat;Alkmaar;55;;;80.000.000;1;woonfunctie;1952;226;287;60;50;10;liander;D;Rijwoning hoek;;1;1024;971.000.000;36;2.718.000.000;169.000.000;POINT (4.762938473332811 52.62252156294268);BU03610300;Oud-Overdie;WK036103;Overdie;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000032904;8,24655E+11;0;0;1826AR;Grevelingen;Alkmaar;104;;;104.000.000;1;woonfunctie;1979;250;287;90;0;0;liander;;;;1;1119;967.000.000;33;2.297.000.000;430.000.000;POINT (4.760685554552658 52.65046896694675);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000029052;8,24655E+11;0;0;1824VC;Stetwaard;Alkmaar;6;;;125.000.000;1;woonfunctie;1973;287;287;40;60;15;liander;E;Rijwoning tussen;;0;0;0.000000;0;3.641.000.000;211.000.000;POINT (4.752061433782884 52.64465419568669);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102851;8,24655E+11;0;0;1824SL;Hiemerwaard;Alkmaar;33;;;119.000.000;1;woonfunctie;1974;283;287;0;80;15;liander;B;Rijwoning tussen;;1;1040;1.056.000.000;37;2.753.000.000;378.000.000;POINT (4.7479724702706205 52.643416488591036);BU03610500;Huiswaard-1-Zuid;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000105273;8,24655E+11;0;0;1811CS;Brillesteeg;Alkmaar;25;;;39.000.000;1;woonfunctie;2005;0;287;0;0;0;liander;A;Flatwoning (overig);;1;7706;738.000.000;47;1.178.000.000;0.000000;POINT (4.745641076384385 52.630347084212794);BU03610800;Binnenstad-West;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000045424;8,24655E+11;0;0;1827KT;Laan van Keulen;Alkmaar;111;;;119.000.000;1;woonfunctie;1990;309;287;100;0;0;liander;;;;1;1826;789.000.000;50;2.834.000.000;963.000.000;POINT (4.77168655137694 52.670327339635364);BU03610704;Daalmeer-Noordoost;WK036107;Daalmeer/Koedijk;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000013757;8,24655E+11;0;0;1823EP;Waalstraat;Alkmaar;315;;;86.000.000;1;woonfunctie;1972;172;287;0;0;0;liander;A++;Appartement;;0;0;0.000000;0;1.600.000.000;955.000.000;POINT (4.766088812315483 52.631328962764286);BU03610204;Oudorperpolder-Zuid;WK036102;Oudorp;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000107272;8,24655E+11;0;0;1815LW;Jan Wilshof;Alkmaar;69;;;130.000.000;1;woonfunctie;2010;599;287;100;0;0;liander;A;Maisonnette;;0;0;0.000000;0;2.895.000.000;12.000.000;POINT (4.733031646849627 52.624094622588366);BU03610106;Oranjepark;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000034046;8,24656E+11;0;0;1826BR;Wielingenweg;Alkmaar;96;;;117.000.000;1;woonfunctie;1979;306;287;100;0;0;liander;;;;1;1602;1.150.000.000;39;3.410.000.000;803.000.000;POINT (4.764755695264607 52.65248465153204);BU03610603;De Horn-Zuid;WK036106;De Mare;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000102205;8,24656E+11;0;0;1816KM;Weenixhof;Alkmaar;10;;;71.000.000;1;woonfunctie;1965;0;287;0;0;0;liander;A;Flatwoning (overig);;1;517;612.000.000;39;1.098.000.000;330.000.000;POINT (4.7276183390348505 52.63015137920113);BU03610401;De Hoef I en II;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000105004;8,24656E+11;0;0;1811MH;Herenstraat;Alkmaar;4;;;85.000.000;1;woonfunctie;1902;234;287;0;0;0;liander;D;Flatwoning (overig);;1;960;1.272.000.000;22;3.432.000.000;0.000000;POINT (4.753048141193784 52.632169282571205);BU03610801;Binnenstad-Oost;WK036108;Centrum;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000032731;8,24656E+11;0;0;1822KD;Leopoldstraat;Alkmaar;83;;;102.000.000;1;woonfunctie;2002;283;287;30;80;20;liander;A++;Rijwoning tussen;;1;1417;685.000.000;53;2.367.000.000;1.074.000.000;POINT (4.770213820255694 52.65013817138);BU03611100;Vroonermeer-Zuid;WK036111;Vroonermeer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000100223;8,24656E+11;0;0;1814KR;Wiardi Beckmanstraat;Alkmaar;39;;;101.000.000;1;woonfunctie;1958;318;287;90;0;0;liander;E;Rijwoning tussen;;1;1575;994.000.000;40;3.014.000.000;642.000.000;POINT (4.746891618504601 52.622386904928874);BU03610103;Oud-Rochdale;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000100343;8,24667E+11;0;0;1814LC;Gijsbrechtstraat;Alkmaar;128;;;55.000.000;1;woonfunctie;1960;162;287;0;0;0;liander;D;Portiekwoning;;1;582;612.000.000;42;1.275.000.000;0.000000;POINT (4.7449391740758555 52.620422196954955);BU03610101;Dillenburg en Stadhouderskwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000004631;8,24667E+11;0;0;1815LN;Nieuwpoortslaan;Alkmaar;30;;;103.000.000;1;woonfunctie;1906;337;287;90;0;0;liander;;;;1;2404;1.213.000.000;38;2.225.000.000;434.000.000;POINT (4.734990125105488 52.62278429302891);BU03610106;Oranjepark;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000204213;8,24667E+11;0;0;1822PB;Reijersgroet;Alkmaar;73;;;147.000.000;1;woonfunctie;2023;0;287;0;0;0;liander;A+;Twee-onder-één-kap;;0;0;0.000000;0;3.479.000.000;1.453.000.000;POINT (4.775697216803107 52.66119720613592);BU03611101;Vroonermeer-Noord;WK036111;Vroonermeer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;;8,24667E+11;0;0;1815XM;Boomkampstraat;Alkmaar;22;B;;85.000.000;1;woonfunctie;0;129;287;0;80;15;liander;A++++;Appartement;;0;0;0.000000;0;3.319.000.000;2.380.000.000;POINT (4.733874534909296 52.63318928283878);BU03610108;Bloemwijk en Zocherkwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000021836;8,24668E+11;0;0;1816CA;Van Oostsanenkade;Alkmaar;3;A;B;24.000.000;1;woonfunctie;1943;82;287;0;0;0;liander;G;Appartement;;0;0;0.000000;0;2.014.000.000;0.000000;POINT (4.733824487585436 52.63651065828459);BU03610402;Bergerwegkwartier;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000031124;8,24668E+11;0;0;1824GD;Ilpenwaard;Alkmaar;61;;;122.000.000;1;woonfunctie;1976;305;287;100;0;0;liander;C;Rijwoning tussen;;1;951;980.000.000;26;2.058.000.000;742.000.000;POINT (4.756099014522228 52.64726594472066);BU03610502;Huiswaard-2-West;WK036105;Huiswaard;GM0361;Alkmaar;Noord-Holland;PV27
4,582E+14;0458100000004404;8,24668E+11;0;0;1842ED;Slingerdijk;Oterleek;1;;;118.000.000;1;woonfunctie;1984;561;287;90;0;0;liander;A;Vrijstaande woning;;1;2352;2.783.000.000;20;10.728.000.000;1.290.000.000;POINT (4.805638596926749 52.63289250028304);BU03610900;Oterleek;WK036109;Schermer;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000101932;8,24668E+11;0;0;1816LM;Jongkindlaan;Alkmaar;64;;;66.000.000;1;woonfunctie;1966;189;287;0;0;0;liander;C;Appartement;;1;370;721.000.000;29;1.366.000.000;460.000.000;POINT (4.725722723680924 52.62880209691301);BU03610400;De Hoef III en IV;WK036104;West;GM0361;Alkmaar;Noord-Holland;PV27
3,612E+14;0361100000003275;8,24668E+11;0;0;1814LP;Heilooërdijk;Alkmaar;28;;;188.000.000;1;woonfunctie;2003;383;287;90;0;0;liander;;;;1;9657;3.286.000.000;30;5.245.000.000;1.433.000.000;POINT (4.736596792251603 52.621152506882204);BU03610109;Burgemeesterskwartier;WK036101;Zuid;GM0361;Alkmaar;Noord-Holland;PV27
